Результаты сортировки для размера 500
Сортировка пузырьком (Bubble)
U62908,Nordwind,2024-01-01,16:22:40,34
FV844,Nordwind,2024-01-02,19:19:22,83
N43370,Pobeda,2024-01-02,20:58:55,192
FV2120,Pobeda,2024-01-02,21:15:17,268
FV2930,Nordwind,2024-01-03,03:45:06,144
S79049,Aeroflot,2024-01-03,21:55:11,143
U6637,Red Wings,2024-01-06,16:54:23,17
SU7440,S7 Airlines,2024-01-08,20:31:08,89
UT2400,Aeroflot,2024-01-10,14:48:54,37
S78804,Ural Airlines,2024-01-12,16:12:50,124
SU7495,Utair,2024-01-13,12:46:00,49
WZ1842,Nordwind,2024-01-14,05:54:32,96
U6688,Nordwind,2024-01-15,00:40:25,71
WZ3752,Ural Airlines,2024-01-15,08:27:58,60
S74907,Aeroflot,2024-01-16,21:34:10,238
DP6454,Pobeda,2024-01-17,03:46:01,76
S74495,Red Wings,2024-01-19,10:30:22,13
SU3978,S7 Airlines,2024-01-20,01:38:11,276
N4653,Pobeda,2024-01-23,21:12:32,104
S74771,Ural Airlines,2024-01-24,19:56:22,269
U65369,Ural Airlines,2024-01-26,18:33:24,18
S71780,Utair,2024-01-26,18:56:16,150
DP9951,Ural Airlines,2024-01-27,10:05:50,51
DP1825,Utair,2024-01-27,12:28:00,107
S73310,Rossiya,2024-01-27,14:57:05,286
N4421,S7 Airlines,2024-01-28,08:23:57,265
FV8068,Utair,2024-02-01,15:33:09,7
UT8601,Rossiya,2024-02-02,07:15:22,264
N48707,Utair,2024-02-03,06:16:05,137
SU4350,Red Wings,2024-02-06,07:45:08,150
DP400,Aeroflot,2024-02-07,07:45:29,93
SU4029,Rossiya,2024-02-08,07:37:11,138
WZ2925,Pobeda,2024-02-08,22:53:00,24
UT8170,Pobeda,2024-02-09,10:10:16,293
SU461,Ural Airlines,2024-02-10,11:12:29,112
UT4046,Red Wings,2024-02-11,00:13:58,30
WZ2929,Pobeda,2024-02-11,02:53:45,148
FV3453,S7 Airlines,2024-02-13,06:34:03,6
U67662,Aeroflot,2024-02-13,15:18:37,271
DP7594,Red Wings,2024-02-14,10:50:33,161
N4684,Aeroflot,2024-02-16,02:21:45,273
DP9230,Utair,2024-02-16,08:46:32,194
SU922,Pobeda,2024-02-16,21:55:07,87
U63082,Nordwind,2024-02-18,03:56:52,55
FV7472,Ural Airlines,2024-02-20,00:05:58,295
DP5431,Pobeda,2024-02-21,15:13:28,89
U63702,Red Wings,2024-02-22,00:41:33,61
WZ5311,Rossiya,2024-02-22,20:55:54,14
UT4884,S7 Airlines,2024-02-24,17:11:31,142
U69452,Ural Airlines,2024-02-25,13:29:23,114
SU1405,Pobeda,2024-02-26,03:01:07,254
S72570,Pobeda,2024-03-02,23:36:47,296
FV9672,Aeroflot,2024-03-03,23:55:36,84
S71689,S7 Airlines,2024-03-04,07:42:10,213
DP1657,Aeroflot,2024-03-04,19:35:59,40
U67685,Ural Airlines,2024-03-07,00:49:04,25
WZ9577,Aeroflot,2024-03-09,13:37:21,162
S76041,Nordwind,2024-03-10,01:22:15,59
WZ4331,Pobeda,2024-03-10,02:01:00,67
U66363,S7 Airlines,2024-03-11,10:25:03,178
UT6590,Aeroflot,2024-03-17,06:07:49,275
UT2793,S7 Airlines,2024-03-19,02:26:15,1
WZ2280,Ural Airlines,2024-03-22,23:34:01,62
U62801,Pobeda,2024-03-23,07:00:23,230
WZ827,Rossiya,2024-03-25,00:05:49,11
U62764,Nordwind,2024-03-26,23:44:21,188
SU6564,Ural Airlines,2024-03-28,17:00:01,296
S79493,S7 Airlines,2024-04-02,02:13:24,114
FV5566,Red Wings,2024-04-04,07:48:28,165
UT5383,Utair,2024-04-04,19:29:23,296
WZ4689,Pobeda,2024-04-10,03:58:07,173
SU9141,Aeroflot,2024-04-12,02:12:49,179
N49838,Pobeda,2024-04-14,03:46:22,68
U62073,Aeroflot,2024-04-14,21:57:41,196
U6426,Nordwind,2024-04-15,08:02:22,78
U62922,Ural Airlines,2024-04-15,10:53:53,272
U67282,Ural Airlines,2024-04-16,16:51:04,153
U65007,Pobeda,2024-04-18,00:27:01,18
N4420,Aeroflot,2024-04-19,11:14:05,183
