Результаты сортировки для размера 50000
Сортировка пузырьком (Bubble)
U65253,Ural Airlines,2024-01-01,00:07:45,80
S77239,Pobeda,2024-01-01,00:33:11,97
FV8087,Red Wings,2024-01-01,01:02:55,152
SU2972,Red Wings,2024-01-01,01:57:12,3
UT4465,Utair,2024-01-01,02:31:18,63
WZ7827,Rossiya,2024-01-01,02:35:04,152
N43261,Pobeda,2024-01-01,02:44:05,29
UT3410,Rossiya,2024-01-01,03:00:33,144
UT993,Pobeda,2024-01-01,03:11:13,76
FV8374,Red Wings,2024-01-01,03:47:53,49
N49030,Pobeda,2024-01-01,04:01:59,2
DP5440,Aeroflot,2024-01-01,04:33:03,84
WZ2043,Pobeda,2024-01-01,04:36:34,244
U69185,Pobeda,2024-01-01,04:40:47,128
WZ9083,Ural Airlines,2024-01-01,04:44:50,160
WZ2139,Utair,2024-01-01,04:49:14,103
UT9751,Red Wings,2024-01-01,05:04:31,122
WZ5529,Ural Airlines,2024-01-01,05:26:52,20
SU5972,Ural Airlines,2024-01-01,06:02:38,99
DP2019,Nordwind,2024-01-01,06:11:46,35
UT9753,Red Wings,2024-01-01,06:19:31,155
SU1295,Utair,2024-01-01,06:34:00,248
SU1577,Red Wings,2024-01-01,06:48:30,122
S76357,Utair,2024-01-01,07:15:47,90
U65386,Red Wings,2024-01-01,07:29:23,45
WZ730,Pobeda,2024-01-01,07:48:03,36
S79040,Red Wings,2024-01-01,08:17:44,156
U63646,Red Wings,2024-01-01,08:53:36,141
DP8022,Utair,2024-01-01,09:03:54,227
SU1905,Utair,2024-01-01,09:07:42,1
WZ5798,Red Wings,2024-01-01,09:37:09,44
WZ4243,Rossiya,2024-01-01,09:44:42,216
N49570,Ural Airlines,2024-01-01,09:55:51,281
UT4963,Utair,2024-01-01,09:57:08,269
S78044,S7 Airlines,2024-01-01,10:17:37,28
FV5345,Rossiya,2024-01-01,10:27:57,50
UT2252,Utair,2024-01-01,10:48:56,30
UT959,S7 Airlines,2024-01-01,11:16:44,234
S79113,Rossiya,2024-01-01,11:48:04,39
S72264,Red Wings,2024-01-01,12:03:06,129
UT1985,Red Wings,2024-01-01,13:09:08,243
SU3432,Nordwind,2024-01-01,13:18:39,176
U65699,Utair,2024-01-01,13:25:22,45
N41364,Ural Airlines,2024-01-01,13:27:30,5
UT7881,Utair,2024-01-01,14:41:22,161
S76922,Aeroflot,2024-01-01,14:42:56,132
DP5808,Ural Airlines,2024-01-01,15:06:06,89
S76949,Utair,2024-01-01,15:08:54,99
N46619,Nordwind,2024-01-01,15:17:54,124
WZ1612,Aeroflot,2024-01-01,15:51:37,73
UT919,Ural Airlines,2024-01-01,16:01:01,28
SU1125,S7 Airlines,2024-01-01,16:03:27,116
S78113,Pobeda,2024-01-01,16:23:05,71
SU2323,Aeroflot,2024-01-01,16:29:43,243
UT1508,Nordwind,2024-01-01,16:38:06,160
FV5333,Nordwind,2024-01-01,16:43:19,47
UT461,Pobeda,2024-01-01,17:06:54,286
U66668,Utair,2024-01-01,17:19:25,267
UT6636,Red Wings,2024-01-01,17:47:04,140
SU186,Pobeda,2024-01-01,17:54:06,229
U62853,S7 Airlines,2024-01-01,18:08:21,64
